NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N,fahrgastza,fahrgast_1,fahrgast_2,fahrgast_3,fahrgast_4,fahrgast_5,fahrgast_6,fahrgast_7,fahrgast_8,fahrgast_9,lng,lat
"8591831","1006",,,"Gockhausen, Dorf",Gockhausen,Bus,"&nbsp;","0",,"121","2",Bus,"751,N17","2687553","1248555","427","439",376.063671232877027,377.475753424658024,457.201752988047986,454.868007968127017,"1006",GDOR,753.539424657535051,912.069760956174946,8.598080013142226,47.382009202686355
"8591445","3011",,,"Zürich, Zweiackerstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N16","2687579","1245780","371","383",349.269456438355974,430.511226849314994,395.064388844621988,479.896843824701023,"3011",ZWEI,779.780683287670968,874.961232669322953,8.597881405778990,47.357049376643907
"8591023","6254",,,"Zollikerb., Langägerten/Spital",Zollikerberg,Bus,"&nbsp;","0",,"140","2",Bus,"91,910,N18","2687598","1244609","609","628",47.787999999999997,107.978876712328997,57.920000000000002,120.269999999999996,"6254",LAEN,155.766876712329008,178.189999999999998,8.597903887180721,47.346515656600715
"8591399","3769",,,"Zürich, Trichtenhausenfussweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"91","2687638","1245464","653","672",26.155232876712301,12.443123287671201,29.800000000000001,14.000000000000000,"3769",TFUS,38.598356164383503,43.799999999999997,8.598600428308004,47.354199644284961
"8590668","2038",,,"Itschnach, Rebweg",Itschnach,Bus,"&nbsp;","0",,"140","2",Bus,"912,919,N18","2687645","1242394","14","17",52.775616438356202,67.276630136986299,66.200000000000003,81.590000000000003,"2038",REBW,120.052246575343005,147.789999999999992,8.598092689357960,47.326589084270331
"8591162","3444",,,"Zürich, Glockenacker",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"701,703,704,N16,N19","2687650","1246213","564","582",173.807841095890012,185.085693150684989,203.641999999999996,212.837999999999994,"3444",GLOK,358.893534246574973,416.480000000000018,8.598905816402146,47.360934043878224
"8591400","6416",,,"Zürich, Trichtisal",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"91","2687825","1245435","652","671",22.047397260274000,24.959616438356200,26.199999999999999,27.399999999999999,"6416",TRSA,47.007013698630203,53.600000000000001,8.601069508921316,47.353913948790037
"8590578","6659",,,"Wallisellen, Neugut",Wallisellen,"Bus,Tram","&nbsp;","2",,"121","3",Bus Tram,"12,N11","2687983","1251100","453","465",840.262630136985990,787.745041095889974,1014.899999999999977,943.559999999999945,"6659",WNEU07,1628.007671232880057,1958.460000000000036,8.604274247381706,47.404839638549774
"8590547","81",,,"Dübendorf, Alterszentrum",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"743,744,745,754,N17","2689228","1249236","436","448",10.199675589041099,71.332410958904106,11.309089999999999,81.030000000000001,"81",ALTZ,81.532086547945198,92.339089999999999,8.620394346357722,47.387908847397050
"8590571","1451",,,"Dübendorf, Kreuzbühl",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"754,N17","2689312","1249264","742","764",0.019945205479452,0.216547945205479,0.000000000000000,0.000000000000000,"1451",DKRE,0.236493150684931,0.000000000000000,8.621512295549094,47.388149273394021
"8590505","3467",,,"Binz bei Maur, Fridlimatt",Binz bei Maur,Bus,"&nbsp;","0",,"121","2",Bus,"701,N16","2689594","1246057","568","586",148.570756164383994,165.767945205479009,176.406000000000006,200.500000000000000,"3467",FMAT,314.338701369862974,376.906000000000006,8.624604727560333,47.359269693540817
"8594250","6779",,,"Binz bei Maur, Bautacher",Binz bei Maur,Bus,"&nbsp;","0",,"121","2",Bus,"744","2690005","1245962","501","514",13.856575342465799,11.484109589041100,20.149999999999999,16.699999999999999,"6779",BBAU,25.340684931506900,36.850000000000001,8.630025315245964,47.358359335275019
"8590504","446",,,"Benglen, Gerlisbrunnen",Benglen,Bus,"&nbsp;","0",,"121","2",Bus,"703,704,705,N19","2690209","1246250","566","584",241.575835616438013,298.021145205479002,296.100000000000023,376.958000000000027,"446",BGER,539.596980821916986,673.057999999999993,8.632783267786600,47.360921502680675
"8590715","1892",,,"Maur, Platten",Maur,Bus,"&nbsp;","0",,"130","2",Bus,"701,N16","2692350","1244330","570","588",6.815243835616440,11.869413698630099,7.304000000000000,13.135999999999999,"1892",MPLA,18.684657534246501,20.440000000000001,8.660724778285864,47.343357982561457
"8590222","1843",,,"Dietikon, Oetwilerstrasse",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"303","2672353","1251045","544","561",269.661753424658002,342.421041095890018,320.639999999999986,409.040000000000020,"1843",OETW,612.082794520547964,729.679999999999950,8.397212900443160,47.406247637305853
"8590614","701",,,"Geroldswil, Dorfstrasse",Geroldswil,Bus,"&nbsp;","0",,"154","2",Bus,"301,302,304,N30","2673536","1252571","197","205",198.122340821917987,231.444773698630001,229.756232669322998,276.863674900397996,"701",DOGE,429.567114520547989,506.619907569721022,8.413135635618202,47.419840630399285
"8590844","3589",,,"Urdorf, Oberurdorf",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"302,314","2674336","1247907","492","504",13.106066849315100,59.271443835616402,18.134399999999999,60.406999999999996,"3589",OBUR,72.377510684931494,78.541399999999996,8.422961067036889,47.377805203979449
"8583214","6744",,,"Birmensdorf ZH, Ristet",Birmensdorf ZH,Bus,"&nbsp;","0",,"154","2",Bus,"314","2674798","1246540","490","502",28.492694794520499,37.943085479452101,41.433599999999998,55.176200000000001,"6744",RIST,66.435780273972597,96.609800000000007,8.428849705301465,47.365458743841849
"8596006","7000",,,"Schlieren, Meuchwis",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"307","2675215","1250412","488","500",33.231479452054799,21.942904109589001,39.869999999999997,27.199999999999999,"7000",SMEU,55.174383561643801,67.069999999999993,8.435020414126004,47.400234156124839
"8590798","6298",,,"Schlieren, Goldschlägistrasse",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"307","2675531","1250435","487","499",14.535342465753400,9.987616438356159,19.199999999999999,12.680000000000000,"6298",SGOL,24.522958904109601,31.879999999999999,8.439209993091238,47.400404845346777
"8590911","125",,,"Weiningen ZH, Ausserdorf",Weiningen ZH,Bus,"&nbsp;","0",,"154","2",Bus,"302,304,N30","2675531","1252356","193","201",184.220082191780989,166.024849315068991,212.278764940239000,197.054940239043987,"125",AUSW,350.244931506849980,409.333705179283015,8.439534541769849,47.417681222248959
"8590796","1694",,,"Schlieren, Nassacker",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"308,N30","2675730","1249820","182","190",69.983890410958907,95.437123287671199,83.677211155378501,107.957171314741004,"1694",NASS,165.421013698629991,191.634382470119988,8.441741796208358,47.394851019212105
"8590790","838",,,"Schlieren, Feldstrasse",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"302,308","2676182","1250772","178","186",203.948356164383995,161.704794520548006,241.491195219123995,190.543466135458004,"838",FSTR,365.653150684931973,432.034661354581999,8.447890479936556,47.403360660379647
"8591419","2803",,,"Zürich, Waidspital",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38,69","2681760","1250380","477","489",656.614027397259974,763.528767123288048,795.849163346613977,931.048446215139052,"2803",WAIS,1420.142794520550069,1726.897609561749960,8.521707575619670,47.399166447720283
"8591437","2937",,,"Zürich, Wipkingerplatz",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"13,N4","2681911","1249651","238","249",1003.132630136989974,902.135041095889960,1131.856693227090091,1010.029920318729978,"2937",WIPK,1905.267671232880048,2141.886613545820182,8.523574123303240,47.392591543628981
"8591184","1158",,,"Zürich, Helvetiaplatz",Zürich,"Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"8,32","2682099","1247845","402","414",4364.178849315069783,4500.793342465750356,4686.419681274899631,4812.930079681270399,"1158",HELV,8864.972191780820140,9499.349760956169121,8.525732583110234,47.376326122154751
"8591110","648",,,"Zürich, Dammweg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"4,13,17,N1,N4,N5,N7,N13","2682101","1249191","229","239",2885.522410958899854,2829.684904109590207,3357.463505976099896,3299.923067729079776,"648",DAMM,5715.207315068490061,6657.386573705180126,8.526006016549882,47.388430949950688
"8591392","2659",,,"Zürich, Thujastrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"66,72,N12","2682296","1244941","155","162",633.973095890410946,563.021561643835980,724.314342629481985,632.495258964142977,"2659",THUJ,1196.994657534250109,1356.809601593620073,8.527807122145052,47.350184656772655
"8591306","2014",,,"Zürich, Quellenstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"4,13,17,N1,N4,N5,N7,N13","2682311","1249006","230","240",3134.859013698629951,3159.055260273969907,3650.078964143429857,3660.001235059759892,"2014",QUEL,6293.914273972600313,7310.080199203190205,8.528752953773674,47.386740974610184
"8591216","1354",,,"Zürich, Jugendherberge",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"66,72,N12","2682317","1244689","156","163",480.386958904109974,464.602356164383991,561.901992031872965,548.151075697211013,"1354",JUGI,944.989315068493966,1110.053067729080112,8.528038721224632,47.347915683513477
"8591240","1595",,,"Zürich, Lägernstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"32","2682555","1250029","405","417",527.077780821918054,607.889369863014053,573.398764940238948,661.085577689242996,"1595",LAEG,1134.967150684929948,1234.484342629479897,8.532172870020858,47.395910626104325
"8591283","1666",,,"Zürich, Museum Rietberg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"7,N15","2682563","1246116","308","320",1222.544273972599967,1424.615671232880004,1460.101115537850092,1686.912111553780051,"1666",MUSR,2647.159945205480199,3147.013227091630142,8.531556965928864,47.360718558210969
"8591387","3522",,,"Zürich, Sukkulentensammlung",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"161,165,N15","2682779","1245475","282","293",164.918356164383994,176.021863013699004,146.180000000000007,162.520000000000010,"3522",SUKK,340.940219178082998,308.699999999999989,8.534297436489545,47.354926680637362
"8591317","2055",,,"Zürich, Rentenanstalt",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"5,161,165,N12,N15","2682822","1246416","250","261",1116.762164383560048,1215.178191780820043,1397.940756972109966,1529.667808764939991,"2055",RENT,2331.940356164379864,2927.608565737049958,8.535040527944599,47.363384087214875
"8590476","6594",,,"Adliswil, Ahornweg",Adliswil,Bus,"&nbsp;","0",,"150","2",Bus,"162,185,N12","2682829","1241473","261","272",126.779315068493005,112.942950493151002,159.449999999999989,144.319430000000011,"6594",AHOR,239.722265561644008,303.769430000000000,8.534219649256393,47.318928494873411
"8591352","3477",,,"Zürich, Schweizer Rück",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"161,165,N15","2682859","1246017","283","294",167.933999999999997,186.321178082192006,212.330000000000013,239.449999999999989,"3477",SRUC,354.255178082192003,451.779999999999973,8.535456453846534,47.359791065121939
"8591092","3789",,,"Zürich, Bollingerweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"64,75,N6","2682959","1252078","323","335",520.190767123287969,459.985013698629984,647.495179282869003,575.461952191235014,"3789",BOLL,980.175780821918011,1222.957131474099924,8.537903868161450,47.414287114472437
"8591103","573",,,"Zürich, Buhnstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"40,75,N6","2683025","1252965","295","306",1054.750602739730084,1220.194876712329915,1204.025458167330044,1382.815099601589964,"573",BUHN,2274.945479452060226,2586.840557768920007,8.538943107297586,47.422255807451371
"8591316","2054",,,"Zürich, Rennweg",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"6,7,11,13,17","2683051","1247500","748","771",133.592465753424989,142.554109589040991,194.267928286852992,207.299800796813003,"2054",RENN,276.146575342466008,401.567729083665995,8.538272762379684,47.373104104821550
"8591168","1061",,,"Zürich, Guggachstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"7,14","2683157","1250015","389","401",1539.246493150679953,1881.762356164379980,1741.648167330680053,2103.798406374499791,"1061",GUGG,3421.008849315060161,3845.446573705180072,8.540143493965514,47.395708993001563
"8590691","2580",,,"Kilchberg ZH, Stockengut",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"163","2683286","1242056","708","730",1.325068493150680,11.789178082191800,1.670000000000000,15.190000000000000,"2580",STOG,13.114246575342500,16.859999999999999,8.540371936452152,47.324114167182167
"8591379","2474",,,"Zürich, Stampfenbachplatz",Zürich,"Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"11,14,46","2683379","1248304","106","112",2237.177643835620074,2221.196958904110033,2777.355537848609856,2741.996215139440210,"2474",STAM,4458.374602739730108,5519.351752988050066,8.542764894800262,47.380293344623418
"8591193","1215",,,"Zürich, Hirschwiesenstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"10,14","2683403","1250526","388","400",1346.568301369859910,1470.414602739730071,1523.203147410360089,1635.915179282869985,"1215",HIRS,2816.982904109589981,3159.118326693229847,8.543496940681166,47.400273465565185
"8591183","1157",,,"Zürich, Helmhaus",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"4,15","2683435","1247168","379","391",1967.284191780820038,1896.984630136990063,2147.987848605579984,2140.493426294819983,"1157",HELM,3864.268821917809873,4288.481274900400422,8.543294615697286,47.370069795837907
"8590777","6447",,,"Rüschlikon, Loorain",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"156,165,N15","2683440","1240184","266","277",105.924356164383994,130.425452054794988,133.110000000000014,155.469999999999999,"6447",LRAI,236.349808219179010,288.579999999999984,8.542060659985690,47.307258827965853
"8591174","1100",,,"Zürich, Haldenegg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"6,7,10,15,N6","2683505","1248226","376","388",2115.332794520550124,2594.264849315070023,2578.927211155380064,3160.930398406369932,"1100",HEGG,4709.597643835620147,5739.857609561749996,8.544418664618751,47.379575906158443
"8590779","1657",,,"Rüschlikon, Moosstrasse",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"156,165,N15","2683678","1239666","264","275",38.311232876712303,36.347150684931499,51.939999999999998,49.210000000000001,"1657",MOOS,74.658383561643802,101.150000000000006,8.545111039319556,47.302570028239806
"8591354","2346",,,"Zürich, Seebach",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"14,40,75,742,768,N6,N7","2683843","1252933","292","303",4010.781342465750186,3699.228000000000065,4518.416533864539815,4148.731075697210144,"2346",SEEB,7710.009342465749796,8667.147609561750869,8.549776500001355,47.421864357431573
"8591411","2779",,,"Zürich, Vogelsangstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"33","2683850","1248672","336","348",404.737478356163990,387.007174246575005,475.760436653386023,459.827564143426002,"2779",VOGE,791.744652602739052,935.588000796812025,8.549070200770350,47.383543118291065
"8591273","3154",,,"Zürich, Messe/Hallenstadion",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"11,61,62,94","2683883","1251721","45","50",1506.438000000000102,1718.055671232880059,1567.722350597610102,1803.346294820720004,"3154",MEHA,3224.493671232879933,3371.068645418330107,8.550079049152778,47.410959460395013
"8590727","1862",,,"Oberengstringen, Paradies",Oberengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"304,308,N4","2676991","1251575","168","176",517.314602739725956,493.160109589040985,594.230000000000018,566.500000000000000,"1862",PAEN,1010.474712328770011,1160.730000000000018,8.458745261207419,47.410488293719929
"8590726","1516",,,"Oberengstringen, Lanzrain",Oberengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"304,308,N4","2677690","1251234","170","178",299.092986301369990,297.677150684931974,342.040000000000020,336.199999999999989,"1516",LANZ,596.770136986301964,678.240000000000009,8.467946603753012,47.407339456059383
"8591345","2276",,,"Zürich, Schulhaus Buchlern",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"35,67,78,N13","2678525","1248724","32","37",672.913643835615972,875.510876712329036,783.080000000000041,1010.350000000000023,"2276",BUCL,1548.424520547949896,1793.430000000000064,8.478567640672242,47.384666972870477
"8591320","3122",,,"Zürich, Riedhofstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"89,485,N4","2678564","1251533","249","260",91.869260273972600,107.623397260274004,115.719999999999999,134.659999999999997,"3122",RIEH,199.492657534247002,250.379999999999995,8.479577505149461,47.409924789624910
"8591037","3705",,,"Zürich, Albisriederdörfli",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"67,80,N13","2679041","1247691","35","40",1104.575616438359930,1203.770986301369931,1261.048047808759975,1368.265378486059944,"3705",ALBD,2308.346602739729860,2629.313426294820147,8.485218017227346,47.375315045874935
"8591435","2935",,,"Zürich, Winzerstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"13,80,N4","2679086","1250855","93","98",614.693808219177981,725.644767123288034,692.106693227092023,823.246852589640980,"2935",WINZ,1340.338575342469994,1515.353545816730048,8.486373119837763,47.403764806141595
"8591097","542",,,"Zürich, Bristenstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"78,80,83,89","2679158","1249334","68","73",736.662520547944951,1138.325589041100102,899.979442231075950,1402.882629482069888,"542",BRIS,1874.988109589050055,2302.862071713149817,8.487057680460566,47.390077208624405
"8591056","3022",,,"Zürich, Bahnhof Altstetten",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,78,80,83,89,N2,N13","2679256","1249450","67","72",13075.625837260300614,11836.804088767099529,15473.495819123500041,13987.740447808799217,"3022",BALT,24912.429926027398324,29461.236266932301078,8.488376068301450,47.391108660846207
